ano,trimestre,categoria,tipo,instituicao_financeira,cnpj_if,cnpj_norm,nome_norm,banco_encontrado,origem_do_match,segmento,nome_banco,indice,qtd_total_reclamacoes,qtd_reclamacoes_reguladas_procedentes,qtd_reclamacoes_reguladas_outras,qtd_reclamacoes_nao_reguladas,qtd_total_clientes_ccs_e_scr,qtd_clientes_ccs,qtd_clientes_scr,origem_arquivo,processado_em
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ORIGINAL (conglomerado), ,,ORIGINAL,True,nome,S3,ORIGINAL - PRUDENCIAL,21.59,1925,822,867,236,38069786,37864819,3568320,2022_tri_01.csv,2026-09-15T02:14:48.716926+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ORIGINAL (conglomerado), ,,ORIGINAL,True,nome,S3,ORIGINAL - PRUDENCIAL,21.59,1925,822,867,236,38069786,37864819,3568320,2022_tri_01.csv,2026-09-15T02:12:56.072610+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ORIGINAL (conglomerado), ,,ORIGINAL,True,nome,S3,ORIGINAL - PRUDENCIAL,21.59,1925,822,867,236,38069786,37864819,3568320,2022_tri_01.csv,2026-09-15T02:04:00.174588+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado), ,,PAGBANKPAGSEGURO,False,nenhum,,,14.87,1268,345,784,139,23191620,23183549,331895,2022_tri_01.csv,2026-09-15T02:14:48.784174+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado), ,,PAGBANKPAGSEGURO,False,nenhum,,,14.87,1268,345,784,139,23191620,23183549,331895,2022_tri_01.csv,2026-09-15T02:03:59.725102+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado), ,,PAGBANKPAGSEGURO,False,nenhum,,,14.87,1268,345,784,139,23191620,23183549,331895,2022_tri_01.csv,2026-09-15T02:12:56.262339+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado), ,,PAGBANKPAGSEGURO,False,nenhum,,,14.87,1268,345,784,139,23191620,23183549,331895,2022_tri_01.csv,2026-09-15T02:10:33.126519+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado), ,,PARANA BANCO,False,nenhum,,,,194,21,164,9,505065,10432,494974,2022_tri_01.csv,2026-09-15T02:12:57.539385+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado), ,,PARANA BANCO,False,nenhum,,,,194,21,164,9,505065,10432,494974,2022_tri_01.csv,2026-09-15T02:03:59.149940+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado), ,,PARANA BANCO,False,nenhum,,,,194,21,164,9,505065,10432,494974,2022_tri_01.csv,2026-09-15T02:14:49.869606+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado), ,,PARANA BANCO,False,nenhum,,,,194,21,164,9,505065,10432,494974,2022_tri_01.csv,2026-09-15T02:10:33.470601+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",03311443,3311443,PARATI CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PARATI - CFI S.A.,,69,24,41,4,45080,44177,1328,2022_tri_01.csv,2026-09-15T02:14:49.478555+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",03311443,3311443,PARATI CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PARATI - CFI S.A.,,69,24,41,4,45080,44177,1328,2022_tri_01.csv,2026-09-15T02:03:59.257410+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",03311443,3311443,PARATI CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PARATI - CFI S.A.,,69,24,41,4,45080,44177,1328,2022_tri_01.csv,2026-09-15T02:12:56.693703+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",03311443,3311443,PARATI CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PARATI - CFI S.A.,,69,24,41,4,45080,44177,1328,2022_tri_01.csv,2026-09-15T02:10:30.840556+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA,10878448,10878448,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS,False,nenhum,,,3.58,114,34,70,10,9476077,9476075,3,2022_tri_01.csv,2026-09-15T02:12:56.047611+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA,10878448,10878448,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS,False,nenhum,,,3.58,114,34,70,10,9476077,9476075,3,2022_tri_01.csv,2026-09-15T02:10:33.508549+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA,10878448,10878448,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS,False,nenhum,,,3.58,114,34,70,10,9476077,9476075,3,2022_tri_01.csv,2026-09-15T02:03:59.819567+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA,10878448,10878448,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS,False,nenhum,,,3.58,114,34,70,10,9476077,9476075,3,2022_tri_01.csv,2026-09-15T02:14:48.969507+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",43180355,43180355,PEFISA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PERNAMBUCANAS,10.57,130,82,38,10,7753628,7531149,2667685,2022_tri_01.csv,2026-09-15T02:12:55.703921+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",43180355,43180355,PEFISA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PERNAMBUCANAS,10.57,130,82,38,10,7753628,7531149,2667685,2022_tri_01.csv,2026-09-15T02:03:59.877388+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",43180355,43180355,PEFISA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PERNAMBUCANAS,10.57,130,82,38,10,7753628,7531149,2667685,2022_tri_01.csv,2026-09-15T02:10:33.636743+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",43180355,43180355,PEFISA CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PERNAMBUCANAS,10.57,130,82,38,10,7753628,7531149,2667685,2022_tri_01.csv,2026-09-15T02:14:48.790238+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado), ,,PINE,True,nome,S3,PINE - PRUDENCIAL,,3,1,2,0,13027,11478,2279,2022_tri_01.csv,2026-09-15T02:14:48.805117+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado), ,,PINE,True,nome,S3,PINE - PRUDENCIAL,,3,1,2,0,13027,11478,2279,2022_tri_01.csv,2026-09-15T02:10:31.907409+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado), ,,PINE,True,nome,S3,PINE - PRUDENCIAL,,3,1,2,0,13027,11478,2279,2022_tri_01.csv,2026-09-15T02:12:55.446770+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado), ,,PINE,True,nome,S3,PINE - PRUDENCIAL,,3,1,2,0,13027,11478,2279,2022_tri_01.csv,2026-09-15T02:03:59.522296+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado), ,,PORTO SEGURO,True,nome,S4,PORTO SEGURO,30.2,241,100,70,71,3310348,,3310348,2022_tri_01.csv,2026-09-15T02:14:49.077725+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado), ,,PORTO SEGURO,True,nome,S4,PORTO SEGURO,30.2,241,100,70,71,3310348,,3310348,2022_tri_01.csv,2026-09-15T02:03:59.872022+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado), ,,PORTO SEGURO,True,nome,S4,PORTO SEGURO,30.2,241,100,70,71,3310348,,3310348,2022_tri_01.csv,2026-09-15T02:12:55.842415+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado), ,,PORTO SEGURO,True,nome,S4,PORTO SEGURO,30.2,241,100,70,71,3310348,,3310348,2022_tri_01.csv,2026-09-15T02:10:32.451680+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",01800019,1800019,PORTOCRED CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PORTOCRED S.A. - CFI,,44,16,19,9,138135,2234,135902,2022_tri_01.csv,2026-09-15T02:10:33.050213+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",01800019,1800019,PORTOCRED CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PORTOCRED S.A. - CFI,,44,16,19,9,138135,2234,135902,2022_tri_01.csv,2026-09-15T02:03:59.256941+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",01800019,1800019,PORTOCRED CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PORTOCRED S.A. - CFI,,44,16,19,9,138135,2234,135902,2022_tri_01.csv,2026-09-15T02:14:48.959145+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",01800019,1800019,PORTOCRED CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,PORTOCRED S.A. - CFI,,44,16,19,9,138135,2234,135902,2022_tri_01.csv,2026-09-15T02:12:55.300121+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,01722480,1722480,QUEROQUERO VERDECARD INSTITUICAO DE PAGAMENTO,False,nenhum,,,,17,4,11,2,389143,,389143,2022_tri_01.csv,2026-09-15T02:03:59.108289+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,01722480,1722480,QUEROQUERO VERDECARD INSTITUICAO DE PAGAMENTO,False,nenhum,,,,17,4,11,2,389143,,389143,2022_tri_01.csv,2026-09-15T02:12:57.119089+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,01722480,1722480,QUEROQUERO VERDECARD INSTITUICAO DE PAGAMENTO,False,nenhum,,,,17,4,11,2,389143,,389143,2022_tri_01.csv,2026-09-15T02:14:49.304079+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,01722480,1722480,QUEROQUERO VERDECARD INSTITUICAO DE PAGAMENTO,False,nenhum,,,,17,4,11,2,389143,,389143,2022_tri_01.csv,2026-09-15T02:10:33.609822+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",27351731,27351731,REALIZE CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,82,10,48,24,5636382,841,5636356,2022_tri_01.csv,2026-09-15T02:12:57.053119+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",27351731,27351731,REALIZE CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,82,10,48,24,5636382,841,5636356,2022_tri_01.csv,2026-09-15T02:14:49.161846+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",27351731,27351731,REALIZE CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,82,10,48,24,5636382,841,5636356,2022_tri_01.csv,2026-09-15T02:10:33.034272+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",27351731,27351731,REALIZE CREDITO FINANCIAMENTO E INVESTIMENTO,False,nenhum,,,,82,10,48,24,5636382,841,5636356,2022_tri_01.csv,2026-09-15T02:03:59.759654+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado), ,,RECARGAPAY,False,nenhum,,,,74,25,26,23,,,,2022_tri_01.csv,2026-09-15T02:12:56.421043+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado), ,,RECARGAPAY,False,nenhum,,,,74,25,26,23,,,,2022_tri_01.csv,2026-09-15T02:14:49.427127+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado), ,,RECARGAPAY,False,nenhum,,,,74,25,26,23,,,,2022_tri_01.csv,2026-09-15T02:03:59.606942+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado), ,,RECARGAPAY,False,nenhum,,,,74,25,26,23,,,,2022_tri_01.csv,2026-09-15T02:10:31.068920+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado), ,,RENDIMENTO,True,nome,S4,RENDIMENTO - PRUDENCIAL,,21,3,15,3,215526,211666,6509,2022_tri_01.csv,2026-09-15T02:10:33.571808+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado), ,,RENDIMENTO,True,nome,S4,RENDIMENTO - PRUDENCIAL,,21,3,15,3,215526,211666,6509,2022_tri_01.csv,2026-09-15T02:04:00.400201+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado), ,,RENDIMENTO,True,nome,S4,RENDIMENTO - PRUDENCIAL,,21,3,15,3,215526,211666,6509,2022_tri_01.csv,2026-09-15T02:12:56.198364+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado), ,,RENDIMENTO,True,nome,S4,RENDIMENTO - PRUDENCIAL,,21,3,15,3,215526,211666,6509,2022_tri_01.csv,2026-09-15T02:14:48.916546+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,REPOM S.A.,65697260,65697260,REPOM,False,nenhum,,,,1,0,1,0,267987,267985,4,2022_tri_01.csv,2026-09-15T02:10:33.708906+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,REPOM S.A.,65697260,65697260,REPOM,False,nenhum,,,,1,0,1,0,267987,267985,4,2022_tri_01.csv,2026-09-15T02:04:00.727165+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,REPOM S.A.,65697260,65697260,REPOM,False,nenhum,,,,1,0,1,0,267987,267985,4,2022_tri_01.csv,2026-09-15T02:12:56.157131+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,REPOM S.A.,65697260,65697260,REPOM,False,nenhum,,,,1,0,1,0,267987,267985,4,2022_tri_01.csv,2026-09-15T02:14:49.147565+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado), ,,RODOBENS,True,nome,S4,RODOBENS - PRUDENCIAL,,3,1,2,0,15610,1553,14421,2022_tri_01.csv,2026-09-15T02:14:50.061045+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado), ,,RODOBENS,True,nome,S4,RODOBENS - PRUDENCIAL,,3,1,2,0,15610,1553,14421,2022_tri_01.csv,2026-09-15T02:12:55.579127+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado), ,,RODOBENS,True,nome,S4,RODOBENS - PRUDENCIAL,,3,1,2,0,15610,1553,14421,2022_tri_01.csv,2026-09-15T02:10:33.204721+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado), ,,RODOBENS,True,nome,S4,RODOBENS - PRUDENCIAL,,3,1,2,0,15610,1553,14421,2022_tri_01.csv,2026-09-15T02:04:00.188592+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06249129,6249129,RPW SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,RPW SCMEPP S.A.,,1,0,0,1,2385,,2385,2022_tri_01.csv,2026-09-15T02:14:49.615806+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06249129,6249129,RPW SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,RPW SCMEPP S.A.,,1,0,0,1,2385,,2385,2022_tri_01.csv,2026-09-15T02:10:33.267423+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06249129,6249129,RPW SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,RPW SCMEPP S.A.,,1,0,0,1,2385,,2385,2022_tri_01.csv,2026-09-15T02:12:55.913514+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",06249129,6249129,RPW SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S5,RPW SCMEPP S.A.,,1,0,0,1,2385,,2385,2022_tri_01.csv,2026-09-15T02:03:59.386042+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado), ,,SAFRA,True,nome,S2,SAFRA - PRUDENCIAL,33.93,873,189,473,211,5570140,2374691,3594598,2022_tri_01.csv,2026-09-15T02:03:59.779090+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado), ,,SAFRA,True,nome,S2,SAFRA - PRUDENCIAL,33.93,873,189,473,211,5570140,2374691,3594598,2022_tri_01.csv,2026-09-15T02:14:49.286152+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado), ,,SAFRA,True,nome,S2,SAFRA - PRUDENCIAL,33.93,873,189,473,211,5570140,2374691,3594598,2022_tri_01.csv,2026-09-15T02:10:32.854932+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado), ,,SAFRA,True,nome,S2,SAFRA - PRUDENCIAL,33.93,873,189,473,211,5570140,2374691,3594598,2022_tri_01.csv,2026-09-15T02:12:55.510570+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado), ,,SANTANDER,True,nome,S1,SANTANDER - PRUDENCIAL,27.37,6113,1589,3015,1509,58048730,51261246,26074237,2022_tri_01.csv,2026-09-15T02:10:32.984107+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado), ,,SANTANDER,True,nome,S1,SANTANDER - PRUDENCIAL,27.37,6113,1589,3015,1509,58048730,51261246,26074237,2022_tri_01.csv,2026-09-15T02:03:59.553644+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado), ,,SANTANDER,True,nome,S1,SANTANDER - PRUDENCIAL,27.37,6113,1589,3015,1509,58048730,51261246,26074237,2022_tri_01.csv,2026-09-15T02:12:55.963489+00:00
2022,1,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado), ,,SANTANDER,True,nome,S1,SANTANDER - PRUDENCIAL,27.37,6113,1589,3015,1509,58048730,51261246,26074237,2022_tri_01.csv,2026-09-15T02:14:49.376769+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado), ,,SENFF,True,acronimo,S4,SENFF S.A. - CFI,,4,1,1,2,193066,116106,80555,2022_tri_01.csv,2026-09-15T02:03:59.013200+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado), ,,SENFF,True,acronimo,S4,SENFF S.A. - CFI,,4,1,1,2,193066,116106,80555,2022_tri_01.csv,2026-09-15T02:12:55.358196+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado), ,,SENFF,True,acronimo,S4,SENFF S.A. - CFI,,4,1,1,2,193066,116106,80555,2022_tri_01.csv,2026-09-15T02:10:33.494693+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado), ,,SENFF,True,acronimo,S4,SENFF S.A. - CFI,,4,1,1,2,193066,116106,80555,2022_tri_01.csv,2026-09-15T02:14:49.342495+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",05503849,5503849,SF3 CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SANTANA S.A. - CFI,,2,0,2,0,30878,1282,29599,2022_tri_01.csv,2026-09-15T02:10:33.825424+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",05503849,5503849,SF3 CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SANTANA S.A. - CFI,,2,0,2,0,30878,1282,29599,2022_tri_01.csv,2026-09-15T02:12:55.480641+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",05503849,5503849,SF3 CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SANTANA S.A. - CFI,,2,0,2,0,30878,1282,29599,2022_tri_01.csv,2026-09-15T02:03:58.932660+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",05503849,5503849,SF3 CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,SANTANA S.A. - CFI,,2,0,2,0,30878,1282,29599,2022_tri_01.csv,2026-09-15T02:14:50.114022+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado), ,,SICREDI,True,nome,S3,SICREDI - PRUDENCIAL,,1,0,1,0,6566416,6545001,198969,2022_tri_01.csv,2026-09-15T02:10:33.564666+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado), ,,SICREDI,True,nome,S3,SICREDI - PRUDENCIAL,,1,0,1,0,6566416,6545001,198969,2022_tri_01.csv,2026-09-15T02:12:56.278951+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado), ,,SICREDI,True,nome,S3,SICREDI - PRUDENCIAL,,1,0,1,0,6566416,6545001,198969,2022_tri_01.csv,2026-09-15T02:14:49.237810+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado), ,,SICREDI,True,nome,S3,SICREDI - PRUDENCIAL,,1,0,1,0,6566416,6545001,198969,2022_tri_01.csv,2026-09-15T02:03:59.989766+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SOCIAL BANK BANCO MÚLTIPLO S/A,15173776,15173776,SOCIAL BANK BANCO MULTIPLO,True,cnpj,S4,BANCO CAPITAL S.A. - PRUDENCIAL,,15,7,3,5,1346,1311,46,2022_tri_01.csv,2026-09-15T02:10:33.623850+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SOCIAL BANK BANCO MÚLTIPLO S/A,15173776,15173776,SOCIAL BANK BANCO MULTIPLO,True,cnpj,S4,BANCO CAPITAL S.A. - PRUDENCIAL,,15,7,3,5,1346,1311,46,2022_tri_01.csv,2026-09-15T02:14:49.213763+00:00
2022,1,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SOCIAL BANK BANCO MÚLTIPLO S/A,15173776,15173776,SOCIAL BANK BANCO MULTIPLO,True,cnpj,S4,BANCO CAPITAL S.A. - PRUDENCIAL,,15,7,3,5,1346,1311,46,2022_tri_01.csv,2026-09-15T02:03:59.877701+00:00
